file,Year,State,Bene_Geo_Cd,Bene_Age_Lvl,Bene_Demo_Lvl,Bene_Demo_Desc,Bene_Cond,Prvlnc,Tot_Mdcr_Stdzd_Pymt_PC,Tot_Mdcr_Pymt_PC,Hosp_Readmsn_Rate,ER_Visits_Per_1000_Benes
2018-12-31.csv,2018,Montana,30,All,Sex,Male,Autism Spectrum Disorders,0.0035,NA,NA,NA,NA
2018-12-31.csv,2018,Nebraska,31,All,All,All,Autism Spectrum Disorders,0.0025,8423.6092,8839.2695,0.2235,1074.4681
2018-12-31.csv,2018,Nebraska,31,65+,Dual Status,Medicare Only,Autism Spectrum Disorders,0,NA,NA,NA,NA
2018-12-31.csv,2018,Nebraska,31,<65,Dual Status,Medicare Only,Autism Spectrum Disorders,0.0038,NA,NA,NA,NA
2018-12-31.csv,2018,Nebraska,31,All,Dual Status,Medicare Only,Autism Spectrum Disorders,2.00E-04,NA,NA,NA,NA
2018-12-31.csv,2018,Nebraska,31,65+,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0026,NA,NA,NA,NA
2018-12-31.csv,2018,Nebraska,31,<65,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0333,NA,NA,NA,NA
2018-12-31.csv,2018,Nebraska,31,All,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0177,NA,NA,NA,NA
2018-12-31.csv,2018,Nebraska,31,65+,Sex,Female,Autism Spectrum Disorders,1.00E-04,NA,NA,NA,NA
2018-12-31.csv,2018,Nebraska,31,<65,Sex,Female,Autism Spectrum Disorders,0.0116,NA,NA,NA,NA
2018-12-31.csv,2018,Nebraska,31,All,Sex,Female,Autism Spectrum Disorders,0.0012,NA,NA,NA,NA
2018-12-31.csv,2018,Nebraska,31,65+,Sex,Male,Autism Spectrum Disorders,4.00E-04,NA,NA,NA,NA
2018-12-31.csv,2018,Nebraska,31,<65,Sex,Male,Autism Spectrum Disorders,0.0303,NA,NA,NA,NA
2018-12-31.csv,2018,Nebraska,31,All,Sex,Male,Autism Spectrum Disorders,0.004,NA,NA,NA,NA
2018-12-31.csv,2018,Nevada,32,All,All,All,Autism Spectrum Disorders,0.0015,9200.9722,10529.3748,0.2347,1236.5854
2018-12-31.csv,2018,Nevada,32,65+,Dual Status,Medicare Only,Autism Spectrum Disorders,1.00E-04,NA,NA,NA,NA
2018-12-31.csv,2018,Nevada,32,<65,Dual Status,Medicare Only,Autism Spectrum Disorders,0.0026,NA,NA,NA,NA
2018-12-31.csv,2018,Nevada,32,All,Dual Status,Medicare Only,Autism Spectrum Disorders,3.00E-04,NA,NA,NA,NA
2018-12-31.csv,2018,Nevada,32,65+,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,5.00E-04,NA,NA,NA,NA
2018-12-31.csv,2018,Nevada,32,<65,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0171,NA,NA,NA,NA
2018-12-31.csv,2018,Nevada,32,All,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0072,NA,NA,NA,NA
2018-12-31.csv,2018,Nevada,32,65+,Sex,Female,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2018-12-31.csv,2018,Nevada,32,<65,Sex,Female,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2018-12-31.csv,2018,Nevada,32,All,Sex,Female,Autism Spectrum Disorders,8.00E-04,NA,NA,NA,NA
2018-12-31.csv,2018,Nevada,32,65+,Sex,Male,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2018-12-31.csv,2018,Nevada,32,<65,Sex,Male,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2018-12-31.csv,2018,Nevada,32,All,Sex,Male,Autism Spectrum Disorders,0.0023,NA,NA,NA,NA
2018-12-31.csv,2018,New Hampshire,33,All,All,All,Autism Spectrum Disorders,0.0025,7307.8479,8412.4532,0.2054,1156.7944
2018-12-31.csv,2018,New Hampshire,33,65+,Dual Status,Medicare Only,Autism Spectrum Disorders,1.00E-04,NA,NA,NA,NA
2018-12-31.csv,2018,New Hampshire,33,<65,Dual Status,Medicare Only,Autism Spectrum Disorders,0.0038,NA,NA,NA,NA
2018-12-31.csv,2018,New Hampshire,33,All,Dual Status,Medicare Only,Autism Spectrum Disorders,4.00E-04,NA,NA,NA,NA
2018-12-31.csv,2018,New Hampshire,33,65+,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0015,NA,NA,NA,NA
2018-12-31.csv,2018,New Hampshire,33,<65,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0259,NA,NA,NA,NA
2018-12-31.csv,2018,New Hampshire,33,All,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.015,NA,NA,NA,NA
2018-12-31.csv,2018,New Hampshire,33,65+,Sex,Female,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2018-12-31.csv,2018,New Hampshire,33,<65,Sex,Female,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2018-12-31.csv,2018,New Hampshire,33,All,Sex,Female,Autism Spectrum Disorders,0.0011,NA,NA,NA,NA
2018-12-31.csv,2018,New Hampshire,33,65+,Sex,Male,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2018-12-31.csv,2018,New Hampshire,33,<65,Sex,Male,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2018-12-31.csv,2018,New Hampshire,33,All,Sex,Male,Autism Spectrum Disorders,0.0043,NA,NA,NA,NA
2018-12-31.csv,2018,New Jersey,34,All,All,All,Autism Spectrum Disorders,0.0035,10110.5044,11912.0334,0.25,1425.7665
2018-12-31.csv,2018,New Jersey,34,65+,Dual Status,Medicare Only,Autism Spectrum Disorders,2.00E-04,NA,NA,NA,NA
2018-12-31.csv,2018,New Jersey,34,<65,Dual Status,Medicare Only,Autism Spectrum Disorders,0.0039,NA,NA,NA,NA
2018-12-31.csv,2018,New Jersey,34,All,Dual Status,Medicare Only,Autism Spectrum Disorders,5.00E-04,NA,NA,NA,NA
2018-12-31.csv,2018,New Jersey,34,65+,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0038,NA,NA,NA,NA
2018-12-31.csv,2018,New Jersey,34,<65,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0546,NA,NA,NA,NA
2018-12-31.csv,2018,New Jersey,34,All,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0227,NA,NA,NA,NA
2018-12-31.csv,2018,New Jersey,34,65+,Sex,Female,Autism Spectrum Disorders,3.00E-04,NA,NA,NA,NA
2018-12-31.csv,2018,New Jersey,34,<65,Sex,Female,Autism Spectrum Disorders,0.0146,NA,NA,NA,NA
2018-12-31.csv,2018,New Jersey,34,All,Sex,Female,Autism Spectrum Disorders,0.0018,NA,NA,NA,NA
2018-12-31.csv,2018,New Jersey,34,65+,Sex,Male,Autism Spectrum Disorders,8.00E-04,NA,NA,NA,NA
2018-12-31.csv,2018,New Jersey,34,<65,Sex,Male,Autism Spectrum Disorders,0.0366,NA,NA,NA,NA
2018-12-31.csv,2018,New Jersey,34,All,Sex,Male,Autism Spectrum Disorders,0.0059,NA,NA,NA,NA
2018-12-31.csv,2018,New Mexico,35,All,All,All,Autism Spectrum Disorders,0.0019,5963.2228,6532.984,0.2283,1109.8398
2018-12-31.csv,2018,New Mexico,35,65+,Dual Status,Medicare Only,Autism Spectrum Disorders,1.00E-04,NA,NA,NA,NA
2018-12-31.csv,2018,New Mexico,35,<65,Dual Status,Medicare Only,Autism Spectrum Disorders,0.0025,NA,NA,NA,NA
2018-12-31.csv,2018,New Mexico,35,All,Dual Status,Medicare Only,Autism Spectrum Disorders,2.00E-04,NA,NA,NA,NA
2018-12-31.csv,2018,New Mexico,35,65+,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,6.00E-04,NA,NA,NA,NA
2018-12-31.csv,2018,New Mexico,35,<65,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0152,NA,NA,NA,NA
2018-12-31.csv,2018,New Mexico,35,All,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.007,NA,NA,NA,NA
2018-12-31.csv,2018,New Mexico,35,65+,Sex,Female,Autism Spectrum Disorders,1.00E-04,NA,NA,NA,NA
2018-12-31.csv,2018,New Mexico,35,<65,Sex,Female,Autism Spectrum Disorders,0.0064,NA,NA,NA,NA
2018-12-31.csv,2018,New Mexico,35,All,Sex,Female,Autism Spectrum Disorders,0.001,NA,NA,NA,NA
2018-12-31.csv,2018,New Mexico,35,65+,Sex,Male,Autism Spectrum Disorders,2.00E-04,NA,NA,NA,NA
2018-12-31.csv,2018,New Mexico,35,<65,Sex,Male,Autism Spectrum Disorders,0.0147,NA,NA,NA,NA
2018-12-31.csv,2018,New Mexico,35,All,Sex,Male,Autism Spectrum Disorders,0.0029,NA,NA,NA,NA
2018-12-31.csv,2018,New York,36,All,All,All,Autism Spectrum Disorders,0.0047,7864.7771,9580.9942,0.1997,1190.7493
2018-12-31.csv,2018,New York,36,65+,Dual Status,Medicare Only,Autism Spectrum Disorders,1.00E-04,NA,NA,NA,NA
2018-12-31.csv,2018,New York,36,<65,Dual Status,Medicare Only,Autism Spectrum Disorders,0.0023,NA,NA,NA,NA
2018-12-31.csv,2018,New York,36,All,Dual Status,Medicare Only,Autism Spectrum Disorders,3.00E-04,NA,NA,NA,NA
2018-12-31.csv,2018,New York,36,65+,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0022,NA,NA,NA,NA
2018-12-31.csv,2018,New York,36,<65,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0418,NA,NA,NA,NA
2018-12-31.csv,2018,New York,36,All,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0173,NA,NA,NA,NA
2018-12-31.csv,2018,New York,36,65+,Sex,Female,Autism Spectrum Disorders,3.00E-04,NA,NA,NA,NA
2018-12-31.csv,2018,New York,36,<65,Sex,Female,Autism Spectrum Disorders,0.014,NA,NA,NA,NA
2018-12-31.csv,2018,New York,36,All,Sex,Female,Autism Spectrum Disorders,0.0021,NA,NA,NA,NA
2018-12-31.csv,2018,New York,36,65+,Sex,Male,Autism Spectrum Disorders,8.00E-04,NA,NA,NA,NA
2018-12-31.csv,2018,New York,36,<65,Sex,Male,Autism Spectrum Disorders,0.0376,NA,NA,NA,NA
2018-12-31.csv,2018,New York,36,All,Sex,Male,Autism Spectrum Disorders,0.0079,NA,NA,NA,NA
2018-12-31.csv,2018,North Carolina,37,All,All,All,Autism Spectrum Disorders,0.0027,6265.5356,6447.531,0.1452,912.9168
2018-12-31.csv,2018,North Carolina,37,65+,Dual Status,Medicare Only,Autism Spectrum Disorders,1.00E-04,NA,NA,NA,NA
2018-12-31.csv,2018,North Carolina,37,<65,Dual Status,Medicare Only,Autism Spectrum Disorders,0.0025,NA,NA,NA,NA
2018-12-31.csv,2018,North Carolina,37,All,Dual Status,Medicare Only,Autism Spectrum Disorders,3.00E-04,NA,NA,NA,NA
2018-12-31.csv,2018,North Carolina,37,65+,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.001,NA,NA,NA,NA
2018-12-31.csv,2018,North Carolina,37,<65,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0232,NA,NA,NA,NA
2018-12-31.csv,2018,North Carolina,37,All,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0121,NA,NA,NA,NA
2018-12-31.csv,2018,North Carolina,37,65+,Sex,Female,Autism Spectrum Disorders,1.00E-04,NA,NA,NA,NA
2018-12-31.csv,2018,North Carolina,37,<65,Sex,Female,Autism Spectrum Disorders,0.007,NA,NA,NA,NA
2018-12-31.csv,2018,North Carolina,37,All,Sex,Female,Autism Spectrum Disorders,0.0012,NA,NA,NA,NA
2018-12-31.csv,2018,North Carolina,37,65+,Sex,Male,Autism Spectrum Disorders,3.00E-04,NA,NA,NA,NA
2018-12-31.csv,2018,North Carolina,37,<65,Sex,Male,Autism Spectrum Disorders,0.022,NA,NA,NA,NA
2018-12-31.csv,2018,North Carolina,37,All,Sex,Male,Autism Spectrum Disorders,0.0045,NA,NA,NA,NA
2018-12-31.csv,2018,North Dakota,38,All,All,All,Autism Spectrum Disorders,0.0032,4900.7208,4817.6154,NA,667.7316
2018-12-31.csv,2018,North Dakota,38,65+,Dual Status,Medicare Only,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2018-12-31.csv,2018,North Dakota,38,<65,Dual Status,Medicare Only,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2018-12-31.csv,2018,North Dakota,38,All,Dual Status,Medicare Only,Autism Spectrum Disorders,3.00E-04,NA,NA,NA,NA
2018-12-31.csv,2018,North Dakota,38,65+,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2018-12-31.csv,2018,North Dakota,38,<65,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2018-12-31.csv,2018,North Dakota,38,All,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0204,NA,NA,NA,NA
2018-12-31.csv,2018,North Dakota,38,65+,Sex,Female,Autism Spectrum Disorders,3.00E-04,NA,NA,NA,NA
2018-12-31.csv,2018,North Dakota,38,<65,Sex,Female,Autism Spectrum Disorders,0.0129,NA,NA,NA,NA
2018-12-31.csv,2018,North Dakota,38,All,Sex,Female,Autism Spectrum Disorders,0.0017,NA,NA,NA,NA
2018-12-31.csv,2018,North Dakota,38,65+,Sex,Male,Autism Spectrum Disorders,5.00E-04,NA,NA,NA,NA
2018-12-31.csv,2018,North Dakota,38,<65,Sex,Male,Autism Spectrum Disorders,0.0347,NA,NA,NA,NA
2018-12-31.csv,2018,North Dakota,38,All,Sex,Male,Autism Spectrum Disorders,0.0051,NA,NA,NA,NA
2018-12-31.csv,2018,Ohio,39,All,All,All,Autism Spectrum Disorders,0.0032,8276.6943,8323.6656,0.1696,1227.1277
2018-12-31.csv,2018,Ohio,39,65+,Dual Status,Medicare Only,Autism Spectrum Disorders,1.00E-04,NA,NA,NA,NA
2018-12-31.csv,2018,Ohio,39,<65,Dual Status,Medicare Only,Autism Spectrum Disorders,0.0027,NA,NA,NA,NA
2018-12-31.csv,2018,Ohio,39,All,Dual Status,Medicare Only,Autism Spectrum Disorders,3.00E-04,NA,NA,NA,NA
2018-12-31.csv,2018,Ohio,39,65+,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0023,NA,NA,NA,NA
2018-12-31.csv,2018,Ohio,39,<65,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0293,NA,NA,NA,NA
2018-12-31.csv,2018,Ohio,39,All,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0173,NA,NA,NA,NA
2018-12-31.csv,2018,Ohio,39,65+,Sex,Female,Autism Spectrum Disorders,1.00E-04,NA,NA,NA,NA
2018-12-31.csv,2018,Ohio,39,<65,Sex,Female,Autism Spectrum Disorders,0.0107,NA,NA,NA,NA
2018-12-31.csv,2018,Ohio,39,All,Sex,Female,Autism Spectrum Disorders,0.0015,NA,NA,NA,NA
2018-12-31.csv,2018,Ohio,39,65+,Sex,Male,Autism Spectrum Disorders,4.00E-04,NA,NA,NA,NA
2018-12-31.csv,2018,Ohio,39,<65,Sex,Male,Autism Spectrum Disorders,0.0261,NA,NA,NA,NA
2018-12-31.csv,2018,Ohio,39,All,Sex,Male,Autism Spectrum Disorders,0.0051,NA,NA,NA,NA
2018-12-31.csv,2018,Oklahoma,40,All,All,All,Autism Spectrum Disorders,0.0014,10654.8243,10339.5851,0.2829,1080.1577
2018-12-31.csv,2018,Oklahoma,40,65+,Dual Status,Medicare Only,Autism Spectrum Disorders,1.00E-04,NA,NA,NA,NA
2018-12-31.csv,2018,Oklahoma,40,<65,Dual Status,Medicare Only,Autism Spectrum Disorders,0.0026,NA,NA,NA,NA
2018-12-31.csv,2018,Oklahoma,40,All,Dual Status,Medicare Only,Autism Spectrum Disorders,3.00E-04,NA,NA,NA,NA
2018-12-31.csv,2018,Oklahoma,40,65+,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,6.00E-04,NA,NA,NA,NA
2018-12-31.csv,2018,Oklahoma,40,<65,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0121,NA,NA,NA,NA
2018-12-31.csv,2018,Oklahoma,40,All,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0062,NA,NA,NA,NA
2018-12-31.csv,2018,Oklahoma,40,65+,Sex,Female,Autism Spectrum Disorders,1.00E-04,NA,NA,NA,NA
2018-12-31.csv,2018,Oklahoma,40,<65,Sex,Female,Autism Spectrum Disorders,0.0037,NA,NA,NA,NA
2018-12-31.csv,2018,Oklahoma,40,All,Sex,Female,Autism Spectrum Disorders,6.00E-04,NA,NA,NA,NA
2018-12-31.csv,2018,Oklahoma,40,65+,Sex,Male,Autism Spectrum Disorders,2.00E-04,NA,NA,NA,NA
2018-12-31.csv,2018,Oklahoma,40,<65,Sex,Male,Autism Spectrum Disorders,0.0119,NA,NA,NA,NA
2018-12-31.csv,2018,Oklahoma,40,All,Sex,Male,Autism Spectrum Disorders,0.0024,NA,NA,NA,NA
2018-12-31.csv,2018,Oregon,41,All,All,All,Autism Spectrum Disorders,0.0026,6322.8135,7165.6586,0.1241,1220.4724
2018-12-31.csv,2018,Oregon,41,65+,Dual Status,Medicare Only,Autism Spectrum Disorders,1.00E-04,NA,NA,NA,NA
2018-12-31.csv,2018,Oregon,41,<65,Dual Status,Medicare Only,Autism Spectrum Disorders,0.0021,NA,NA,NA,NA
2018-12-31.csv,2018,Oregon,41,All,Dual Status,Medicare Only,Autism Spectrum Disorders,3.00E-04,NA,NA,NA,NA
2018-12-31.csv,2018,Oregon,41,65+,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0013,NA,NA,NA,NA
2018-12-31.csv,2018,Oregon,41,<65,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0236,NA,NA,NA,NA
2018-12-31.csv,2018,Oregon,41,All,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0117,NA,NA,NA,NA
2018-12-31.csv,2018,Oregon,41,65+,Sex,Female,Autism Spectrum Disorders,2.00E-04,NA,NA,NA,NA
2018-12-31.csv,2018,Oregon,41,<65,Sex,Female,Autism Spectrum Disorders,0.0084,NA,NA,NA,NA
2018-12-31.csv,2018,Oregon,41,All,Sex,Female,Autism Spectrum Disorders,0.0013,NA,NA,NA,NA
2018-12-31.csv,2018,Oregon,41,65+,Sex,Male,Autism Spectrum Disorders,4.00E-04,NA,NA,NA,NA
2018-12-31.csv,2018,Oregon,41,<65,Sex,Male,Autism Spectrum Disorders,0.0206,NA,NA,NA,NA
2018-12-31.csv,2018,Oregon,41,All,Sex,Male,Autism Spectrum Disorders,0.0039,NA,NA,NA,NA
2018-12-31.csv,2018,Pennsylvania,42,All,All,All,Autism Spectrum Disorders,0.0031,9042.8253,9666.384,0.2287,1156.7685
2018-12-31.csv,2018,Pennsylvania,42,65+,Dual Status,Medicare Only,Autism Spectrum Disorders,1.00E-04,NA,NA,NA,NA
2018-12-31.csv,2018,Pennsylvania,42,<65,Dual Status,Medicare Only,Autism Spectrum Disorders,0.0028,NA,NA,NA,NA
2018-12-31.csv,2018,Pennsylvania,42,All,Dual Status,Medicare Only,Autism Spectrum Disorders,3.00E-04,NA,NA,NA,NA
2018-12-31.csv,2018,Pennsylvania,42,65+,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0028,NA,NA,NA,NA
2018-12-31.csv,2018,Pennsylvania,42,<65,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0273,NA,NA,NA,NA
2018-12-31.csv,2018,Pennsylvania,42,All,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.015,NA,NA,NA,NA
2018-12-31.csv,2018,Pennsylvania,42,65+,Sex,Female,Autism Spectrum Disorders,2.00E-04,NA,NA,NA,NA
2018-12-31.csv,2018,Pennsylvania,42,<65,Sex,Female,Autism Spectrum Disorders,0.0094,NA,NA,NA,NA
2018-12-31.csv,2018,Pennsylvania,42,All,Sex,Female,Autism Spectrum Disorders,0.0015,NA,NA,NA,NA
2018-12-31.csv,2018,Pennsylvania,42,65+,Sex,Male,Autism Spectrum Disorders,6.00E-04,NA,NA,NA,NA
2018-12-31.csv,2018,Pennsylvania,42,<65,Sex,Male,Autism Spectrum Disorders,0.0248,NA,NA,NA,NA
2018-12-31.csv,2018,Pennsylvania,42,All,Sex,Male,Autism Spectrum Disorders,0.005,NA,NA,NA,NA
2018-12-31.csv,2018,Puerto Rico,NA,All,All,All,Autism Spectrum Disorders,4.00E-04,6992.0052,5471.0296,0,NA
2018-12-31.csv,2018,Puerto Rico,NA,65+,Dual Status,Medicare Only,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2018-12-31.csv,2018,Puerto Rico,NA,<65,Dual Status,Medicare Only,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2018-12-31.csv,2018,Puerto Rico,NA,All,Dual Status,Medicare Only,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2018-12-31.csv,2018,Puerto Rico,NA,65+,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2018-12-31.csv,2018,Puerto Rico,NA,<65,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2018-12-31.csv,2018,Puerto Rico,NA,All,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2018-12-31.csv,2018,Puerto Rico,NA,65+,Sex,Female,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2018-12-31.csv,2018,Puerto Rico,NA,<65,Sex,Female,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2018-12-31.csv,2018,Puerto Rico,NA,All,Sex,Female,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2018-12-31.csv,2018,Puerto Rico,NA,65+,Sex,Male,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2018-12-31.csv,2018,Puerto Rico,NA,<65,Sex,Male,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2018-12-31.csv,2018,Puerto Rico,NA,All,Sex,Male,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2018-12-31.csv,2018,Rhode Island,44,All,All,All,Autism Spectrum Disorders,0.0022,6453.9918,7119.5585,NA,1117.0732
2018-12-31.csv,2018,Rhode Island,44,65+,Dual Status,Medicare Only,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2018-12-31.csv,2018,Rhode Island,44,<65,Dual Status,Medicare Only,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2018-12-31.csv,2018,Rhode Island,44,All,Dual Status,Medicare Only,Autism Spectrum Disorders,4.00E-04,NA,NA,NA,NA
2018-12-31.csv,2018,Rhode Island,44,65+,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2018-12-31.csv,2018,Rhode Island,44,<65,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2018-12-31.csv,2018,Rhode Island,44,All,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0128,NA,NA,NA,NA
2018-12-31.csv,2018,Rhode Island,44,65+,Sex,Female,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2018-12-31.csv,2018,Rhode Island,44,<65,Sex,Female,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2018-12-31.csv,2018,Rhode Island,44,All,Sex,Female,Autism Spectrum Disorders,9.00E-04,NA,NA,NA,NA
2018-12-31.csv,2018,Rhode Island,44,65+,Sex,Male,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2018-12-31.csv,2018,Rhode Island,44,<65,Sex,Male,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2018-12-31.csv,2018,Rhode Island,44,All,Sex,Male,Autism Spectrum Disorders,0.0037,NA,NA,NA,NA
2018-12-31.csv,2018,South Carolina,45,All,All,All,Autism Spectrum Disorders,0.0015,6568.2273,6395.1127,0.1667,1119.666
2018-12-31.csv,2018,South Carolina,45,65+,Dual Status,Medicare Only,Autism Spectrum Disorders,0,NA,NA,NA,NA
2018-12-31.csv,2018,South Carolina,45,<65,Dual Status,Medicare Only,Autism Spectrum Disorders,0.002,NA,NA,NA,NA
2018-12-31.csv,2018,South Carolina,45,All,Dual Status,Medicare Only,Autism Spectrum Disorders,2.00E-04,NA,NA,NA,NA
2018-12-31.csv,2018,South Carolina,45,65+,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0011,NA,NA,NA,NA
2018-12-31.csv,2018,South Carolina,45,<65,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0191,NA,NA,NA,NA
2018-12-31.csv,2018,South Carolina,45,All,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0116,NA,NA,NA,NA
2018-12-31.csv,2018,South Carolina,45,65+,Sex,Female,Autism Spectrum Disorders,1.00E-04,NA,NA,NA,NA
2018-12-31.csv,2018,South Carolina,45,<65,Sex,Female,Autism Spectrum Disorders,0.0052,NA,NA,NA,NA
2018-12-31.csv,2018,South Carolina,45,All,Sex,Female,Autism Spectrum Disorders,7.00E-04,NA,NA,NA,NA
2018-12-31.csv,2018,South Carolina,45,65+,Sex,Male,Autism Spectrum Disorders,2.00E-04,NA,NA,NA,NA
2018-12-31.csv,2018,South Carolina,45,<65,Sex,Male,Autism Spectrum Disorders,0.0152,NA,NA,NA,NA
2018-12-31.csv,2018,South Carolina,45,All,Sex,Male,Autism Spectrum Disorders,0.0026,NA,NA,NA,NA
2018-12-31.csv,2018,South Dakota,46,All,All,All,Autism Spectrum Disorders,0.0029,5999.6775,6311.6146,NA,852.861
2018-12-31.csv,2018,South Dakota,46,65+,Dual Status,Medicare Only,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2018-12-31.csv,2018,South Dakota,46,<65,Dual Status,Medicare Only,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2018-12-31.csv,2018,South Dakota,46,All,Dual Status,Medicare Only,Autism Spectrum Disorders,2.00E-04,NA,NA,NA,NA
2018-12-31.csv,2018,South Dakota,46,65+,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2018-12-31.csv,2018,South Dakota,46,<65,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2018-12-31.csv,2018,South Dakota,46,All,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0175,NA,NA,NA,NA
2018-12-31.csv,2018,South Dakota,46,65+,Sex,Female,Autism Spectrum Disorders,2.00E-04,NA,NA,NA,NA
2018-12-31.csv,2018,South Dakota,46,<65,Sex,Female,Autism Spectrum Disorders,0.0131,NA,NA,NA,NA
2018-12-31.csv,2018,South Dakota,46,All,Sex,Female,Autism Spectrum Disorders,0.0016,NA,NA,NA,NA
2018-12-31.csv,2018,South Dakota,46,65+,Sex,Male,Autism Spectrum Disorders,4.00E-04,NA,NA,NA,NA
2018-12-31.csv,2018,South Dakota,46,<65,Sex,Male,Autism Spectrum Disorders,0.0306,NA,NA,NA,NA
2018-12-31.csv,2018,South Dakota,46,All,Sex,Male,Autism Spectrum Disorders,0.0044,NA,NA,NA,NA
2018-12-31.csv,2018,Tennessee,47,All,All,All,Autism Spectrum Disorders,0.0016,8054.6032,7924.9287,0.269,1171.6287
2018-12-31.csv,2018,Tennessee,47,65+,Dual Status,Medicare Only,Autism Spectrum Disorders,1.00E-04,NA,NA,NA,NA
2018-12-31.csv,2018,Tennessee,47,<65,Dual Status,Medicare Only,Autism Spectrum Disorders,0.002,NA,NA,NA,NA
